Date,Ticker,Open,High,Low,Close,Volume,Adj Close
2012-06-06,BOA,0.29,0.29,0.29,0.29,100,0.29
2012-06-05,BOA,0.29,0.29,0.29,0.29,100,0.29
2012-06-04,BOA,0.29,0.29,0.29,0.29,2000,0.29
2012-06-01,BOA,0.29,0.29,0.29,0.29,100,0.29
2012-05-31,BOA,0.33,0.33,0.29,0.29,000,0.29
2012-05-30,BOA,0.33,0.33,0.33,0.33,000,0.33
2012-05-29,BOA,0.33,0.33,0.33,0.33,100,0.33
2012-05-28,BOA,0.33,0.33,0.33,0.33,000,0.33
2012-05-25,BOA,0.33,0.33,0.33,0.33,100,0.33
2012-05-24,BOA,0.31,0.31,0.31,0.31,2400,0.31
2012-05-23,BOA,0.31,0.31,0.31,0.31,000,0.31
2012-05-22,BOA,0.34,0.34,0.33,0.33,2300,0.33
2012-05-21,BOA,0.35,0.35,0.34,0.34,2200,0.34
2012-05-18,BOA,0.35,0.35,0.33,0.33,5000,0.33
2012-05-17,BOA,0.35,0.35,0.34,0.34,400,0.34
2012-05-16,BOA,0.31,0.31,0.31,0.31,000,0.31
2012-05-15,BOA,0.32,0.32,0.32,0.32,000,0.32
2012-05-14,BOA,0.37,0.37,0.32,0.32,7900,0.32
2012-05-11,BOA,0.35,0.37,0.35,0.37,1700,0.37
2012-05-10,BOA,0.43,0.43,0.43,0.43,000,0.43
2012-05-09,BOA,0.43,0.43,0.43,0.43,100,0.43
2012-05-08,BOA,0.43,0.43,0.43,0.43,100,0.43
2012-05-07,BOA,0.40,0.41,0.37,0.41,13800,0.41
2012-05-04,BOA,0.40,0.40,0.37,0.37,8800,0.37
2012-05-03,BOA,0.40,0.40,0.40,0.40,000,0.40
2012-05-02,BOA,0.40,0.40,0.40,0.40,100,0.40
2012-05-01,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-04-30,BOA,0.39,0.39,0.38,0.38,4800,0.38
2012-04-27,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-04-26,BOA,0.38,0.38,0.38,0.38,400,0.38
2012-04-25,BOA,0.33,0.38,0.33,0.38,000,0.38
2012-04-24,BOA,0.36,0.36,0.36,0.36,000,0.36
2012-04-23,BOA,0.36,0.36,0.36,0.36,400,0.36
2012-04-20,BOA,0.45,0.45,0.36,0.36,21800,0.36
2012-04-19,BOA,0.40,0.45,0.34,0.45,36700,0.45
2012-04-18,BOA,0.40,0.40,0.40,0.40,100,0.40
2012-04-17,BOA,0.40,0.40,0.40,0.40,100,0.40
2012-04-16,BOA,0.40,0.40,0.40,0.40,100,0.40
2012-04-13,BOA,0.40,0.40,0.37,0.37,7000,0.37
2012-04-12,BOA,0.40,0.40,0.40,0.40,100,0.40
2012-04-11,BOA,0.40,0.40,0.37,0.40,1800,0.40
2012-04-10,BOA,0.40,0.40,0.40,0.40,100,0.40
2012-04-09,BOA,0.40,0.40,0.40,0.40,000,0.40
2012-04-06,BOA,0.40,0.40,0.40,0.40,000,0.40
2012-04-05,BOA,0.40,0.40,0.40,0.40,000,0.40
2012-04-04,BOA,0.37,0.40,0.37,0.40,7100,0.40
2012-04-03,BOA,0.36,0.37,0.34,0.37,1000,0.37
2012-04-02,BOA,0.36,0.36,0.33,0.36,2000,0.36
2012-03-30,BOA,0.34,0.34,0.34,0.34,7500,0.34
2012-03-29,BOA,0.36,0.36,0.33,0.33,4000,0.33
2012-03-28,BOA,0.33,0.37,0.32,0.35,21600,0.35
2012-03-27,BOA,0.37,0.37,0.31,0.33,8700,0.33
2012-03-26,BOA,0.33,0.37,0.32,0.37,2600,0.37
2012-03-23,BOA,0.35,0.35,0.33,0.33,500,0.33
2012-03-22,BOA,0.35,0.35,0.32,0.35,15500,0.35
2012-03-21,BOA,0.35,0.35,0.34,0.34,7100,0.34
2012-03-20,BOA,0.36,0.36,0.34,0.34,300,0.34
2012-03-19,BOA,0.37,0.37,0.36,0.36,1700,0.36
2012-03-16,BOA,0.37,0.37,0.35,0.35,200,0.35
2012-03-15,BOA,0.37,0.37,0.37,0.37,100,0.37
2012-03-14,BOA,0.37,0.37,0.37,0.37,100,0.37
2012-03-13,BOA,0.37,0.37,0.37,0.37,100,0.37
2012-03-12,BOA,0.37,0.37,0.36,0.37,2300,0.37
2012-03-09,BOA,0.37,0.37,0.37,0.37,100,0.37
2012-03-08,BOA,0.37,0.37,0.37,0.37,100,0.37
2012-03-07,BOA,0.32,0.34,0.32,0.34,14500,0.34
2012-03-06,BOA,0.37,0.37,0.35,0.35,1900,0.35
2012-03-05,BOA,0.37,0.37,0.37,0.37,100,0.37
2012-03-02,BOA,0.37,0.37,0.37,0.37,000,0.37
2012-03-01,BOA,0.38,0.38,0.35,0.35,1200,0.35
2012-02-29,BOA,0.41,0.41,0.38,0.38,9500,0.38
2012-02-28,BOA,0.47,0.47,0.41,0.42,6300,0.42
2012-02-27,BOA,0.47,0.47,0.47,0.47,000,0.47
2012-02-24,BOA,0.42,0.42,0.42,0.42,1800,0.42
2012-02-23,BOA,0.44,0.44,0.40,0.42,4500,0.42
2012-02-22,BOA,0.44,0.44,0.41,0.42,200,0.42
2012-02-21,BOA,0.44,0.44,0.44,0.44,000,0.44
2012-02-20,BOA,0.41,0.46,0.40,0.45,3600,0.45
2012-02-17,BOA,0.35,0.41,0.35,0.41,14600,0.41
2012-02-16,BOA,0.37,0.38,0.36,0.38,200,0.38
2012-02-15,BOA,0.40,0.40,0.36,0.40,8000,0.40
2012-02-14,BOA,0.44,0.44,0.38,0.41,9400,0.41
2012-02-13,BOA,0.44,0.44,0.44,0.44,000,0.44
2012-02-10,BOA,0.38,0.42,0.38,0.42,500,0.42
2012-02-09,BOA,0.46,0.46,0.42,0.42,12100,0.42
2012-02-08,BOA,0.44,0.58,0.40,0.42,43800,0.42
2012-02-07,BOA,0.38,0.44,0.37,0.44,11000,0.44
2012-02-06,BOA,0.38,0.38,0.32,0.32,800,0.32
2012-02-03,BOA,0.38,0.38,0.37,0.38,200,0.38
2012-02-02,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-02-01,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-01-31,BOA,0.38,0.38,0.35,0.35,2300,0.35
2012-01-30,BOA,0.37,0.37,0.35,0.35,100,0.35
2012-01-27,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-01-26,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-01-25,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-01-24,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-01-23,BOA,0.38,0.38,0.38,0.38,100,0.38
2012-01-20,BOA,0.38,0.38,0.37,0.37,2700,0.37
2012-01-19,BOA,0.37,0.37,0.37,0.37,000,0.37
2012-01-18,BOA,0.38,0.38,0.37,0.37,100,0.37
2012-01-17,BOA,0.37,0.37,0.37,0.37,3000,0.37
2012-01-16,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-01-13,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-01-12,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-01-11,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-01-10,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-01-09,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-01-06,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-01-05,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-01-04,BOA,0.38,0.38,0.38,0.38,000,0.38
2012-01-03,BOA,0.38,0.38,0.31,0.38,400,0.38
2012-01-02,BOA,0.38,0.38,0.38,0.38,000,0.38
2011-12-30,BOA,0.35,0.35,0.35,0.35,000,0.35
2011-12-29,BOA,0.35,0.35,0.35,0.35,000,0.35
2011-12-28,BOA,0.35,0.35,0.35,0.35,3000,0.35
2011-12-27,BOA,0.36,0.36,0.31,0.32,23600,0.32
2011-12-26,BOA,0.35,0.35,0.35,0.35,000,0.35
2011-12-23,BOA,0.36,0.36,0.35,0.35,700,0.35
2011-12-22,BOA,0.38,0.38,0.38,0.38,600,0.38
2011-12-21,BOA,0.39,0.39,0.39,0.39,000,0.39
2011-12-20,BOA,0.39,0.39,0.39,0.39,3000,0.39
2011-12-19,BOA,0.38,0.38,0.38,0.38,2000,0.38
2011-12-16,BOA,0.36,0.36,0.36,0.36,100,0.36
2011-12-15,BOA,0.38,0.38,0.35,0.36,9100,0.36
2011-12-14,BOA,0.44,0.44,0.33,0.37,12700,0.37
2011-12-13,BOA,0.44,0.44,0.44,0.44,000,0.44
2011-12-12,BOA,0.44,0.44,0.43,0.43,300,0.43
2011-12-09,BOA,0.44,0.44,0.44,0.44,000,0.44
2011-12-08,BOA,2.98,2.98,2.98,2.98,000,2.98
2011-12-07,BOA,0.44,0.44,0.43,0.43,5000,0.43
2011-12-06,BOA,0.44,0.44,0.44,0.44,000,0.44
2011-12-05,BOA,0.44,0.44,0.44,0.44,900,0.44
2011-12-02,BOA,0.44,0.44,0.44,0.44,000,0.44
2011-12-01,BOA,0.44,0.44,0.44,0.44,000,0.44
2011-11-30,BOA,0.44,0.44,0.44,0.44,100,0.44
2011-11-29,BOA,0.42,0.43,0.40,0.43,4900,0.43
2011-11-28,BOA,0.45,0.45,0.42,0.42,400,0.42
2011-11-25,BOA,0.45,0.45,0.45,0.45,000,0.45
2011-11-24,BOA,0.47,0.47,0.47,0.47,000,0.47
2011-11-23,BOA,0.47,0.47,0.47,0.47,000,0.47
2011-11-22,BOA,0.45,0.45,0.45,0.45,300,0.45
2011-11-21,BOA,0.47,0.47,0.44,0.44,1000,0.44
2011-11-18,BOA,0.49,0.49,0.42,0.47,3600,0.47
2011-11-17,BOA,0.49,0.49,0.49,0.49,000,0.49
2011-11-16,BOA,0.49,0.49,0.48,0.48,2200,0.48
2011-11-15,BOA,0.47,0.49,0.45,0.49,8700,0.49
2011-11-14,BOA,0.49,0.49,0.48,0.49,7600,0.49
2011-11-10,BOA,0.52,0.52,0.47,0.49,18800,0.49
2011-11-09,BOA,0.52,0.52,0.50,0.52,2200,0.52
2011-11-08,BOA,0.52,0.52,0.49,0.52,13800,0.52
2011-11-07,BOA,0.53,0.53,0.49,0.52,14700,0.52
2011-11-04,BOA,0.49,0.53,0.47,0.51,34300,0.51
2011-11-03,BOA,0.46,0.48,0.46,0.48,6500,0.48
2011-11-02,BOA,0.46,0.46,0.46,0.46,100,0.46
2011-10-31,BOA,0.47,0.47,0.47,0.47,1300,0.47
2011-10-28,BOA,0.51,0.51,0.47,0.47,1700,0.47
2011-10-27,BOA,0.49,0.50,0.48,0.50,7200,0.50
2011-10-26,BOA,0.49,0.51,0.49,0.51,2300,0.51
2011-10-25,BOA,0.49,0.50,0.49,0.50,13000,0.50
2011-10-24,BOA,0.58,0.58,0.49,0.49,17800,0.49
2011-10-21,BOA,0.56,0.57,0.47,0.57,29700,0.57
2011-10-20,BOA,0.85,0.85,0.55,0.55,40700,0.55
2011-10-19,BOA,0.90,0.90,0.80,0.86,2300,0.86
2011-10-18,BOA,0.99,0.99,0.86,0.90,1300,0.90
2011-10-17,BOA,0.99,0.99,0.99,0.99,000,0.99
2011-10-14,BOA,0.99,0.99,0.99,0.99,000,0.99
2011-10-13,BOA,0.98,0.98,0.98,0.98,000,0.98
2011-10-12,BOA,1.00,1.00,0.83,0.91,4700,0.91
2011-10-11,BOA,1.02,1.02,0.93,0.93,600,0.93
2011-10-10,BOA,0.97,0.97,0.96,0.97,4500,0.97
2011-10-07,BOA,1.05,1.20,0.87,1.20,1100,1.20
2011-10-06,BOA,1.05,1.05,1.05,1.05,000,1.05
2011-10-05,BOA,1.05,1.05,1.05,1.05,000,1.05
2011-10-04,BOA,1.05,1.05,1.05,1.05,000,1.05
2011-10-03,BOA,1.05,1.05,1.05,1.05,000,1.05
2011-09-30,BOA,1.25,1.25,0.97,1.05,1500,1.05
2011-09-29,BOA,1.25,1.25,1.25,1.25,000,1.25
2011-09-28,BOA,1.25,1.25,1.10,1.10,1400,1.10
2011-09-27,BOA,1.25,1.25,1.13,1.14,4400,1.14
2011-09-26,BOA,1.25,1.25,1.09,1.15,700,1.15
2011-09-23,BOA,1.48,1.48,1.27,1.27,100,1.27
2011-09-22,BOA,1.56,1.56,1.36,1.56,000,1.56
2011-09-21,BOA,1.56,1.56,1.56,1.56,000,1.56
2011-09-20,BOA,1.50,1.50,1.41,1.41,200,1.41
2011-09-19,BOA,1.57,1.57,1.45,1.45,200,1.45
2011-09-16,BOA,1.57,1.57,1.57,1.57,000,1.57
2011-09-15,BOA,1.56,1.56,1.56,1.56,000,1.56
2011-09-14,BOA,1.51,1.51,1.51,1.51,000,1.51
2011-09-13,BOA,1.56,1.56,1.56,1.56,000,1.56
2011-09-12,BOA,1.57,1.57,1.49,1.49,000,1.49
2011-09-09,BOA,1.51,1.51,1.51,1.51,100,1.51
2011-09-08,BOA,1.57,1.57,1.42,1.48,100,1.48
2011-09-07,BOA,1.50,1.50,1.50,1.50,000,1.50
2011-09-06,BOA,1.51,1.51,1.51,1.51,000,1.51
2011-09-05,BOA,1.57,1.57,1.36,1.45,100,1.45
2011-09-02,BOA,1.57,1.57,1.50,1.50,200,1.50
2011-09-01,BOA,1.57,1.57,1.57,1.57,000,1.57
2011-08-31,BOA,1.57,1.57,1.57,1.57,000,1.57
2011-08-30,BOA,1.57,1.57,1.51,1.51,100,1.51
2011-08-29,BOA,1.51,1.51,1.51,1.51,000,1.51
2011-08-26,BOA,1.51,1.51,1.51,1.51,000,1.51
2011-08-25,BOA,1.51,1.51,1.51,1.51,000,1.51
2011-08-24,BOA,1.51,1.51,1.51,1.51,000,1.51
2011-08-23,BOA,1.40,1.50,1.40,1.50,1800,1.50
2011-08-22,BOA,1.58,1.58,1.38,1.51,2200,1.51
2011-08-19,BOA,1.38,1.51,1.38,1.51,300,1.08
2011-08-18,BOA,1.49,1.49,1.49,1.49,300,1.07
2011-08-17,BOA,1.38,1.49,1.38,1.49,000,1.07
2011-08-16,BOA,1.58,1.58,1.58,1.58,000,1.13
2011-08-12,BOA,1.38,1.38,1.38,1.38,000,0.99
2011-08-11,BOA,1.38,1.38,1.38,1.38,000,0.99
2011-08-10,BOA,1.38,1.38,1.38,1.38,000,0.99
2011-08-09,BOA,1.47,1.47,1.47,1.47,400,1.05
2011-08-08,BOA,1.65,1.65,1.47,1.47,000,1.05
2011-08-05,BOA,1.47,1.47,1.47,1.47,000,1.05
2011-08-04,BOA,1.65,1.65,1.50,1.50,2500,1.07
2011-08-03,BOA,1.80,1.80,1.48,1.56,48100,1.12
2011-08-02,BOA,2.31,2.31,1.80,1.80,2200,1.29
2011-08-01,BOA,2.19,2.34,2.19,2.34,1000,1.67
2011-07-29,BOA,2.14,2.18,2.14,2.18,1200,1.56
2011-07-28,BOA,2.10,2.10,2.01,2.10,1200,1.50
2011-07-27,BOA,2.19,2.32,2.19,2.32,1000,1.66
2011-07-26,BOA,2.18,2.25,2.00,2.00,2600,1.43
2011-07-25,BOA,2.04,2.04,2.04,2.04,1000,1.46
2011-07-22,BOA,1.99,2.04,1.95,2.04,1200,1.46
2011-07-21,BOA,2.00,2.00,1.86,1.90,3200,1.36
2011-07-20,BOA,2.02,2.02,1.93,1.95,3600,1.39
2011-07-19,BOA,2.18,2.34,2.10,2.10,2400,1.50
2011-07-18,BOA,2.18,2.18,1.98,2.02,2200,1.44
2011-07-15,BOA,2.18,2.33,1.95,2.06,4800,1.47
2011-07-14,BOA,2.06,2.28,1.94,2.03,2600,1.45
2011-07-13,BOA,2.07,2.07,1.93,1.93,2600,1.38
2011-07-12,BOA,2.07,2.07,1.85,1.85,1600,1.32
2011-07-11,BOA,1.86,1.86,1.86,1.86,000,1.33
2011-07-08,BOA,1.86,1.86,1.86,1.86,000,1.33
2011-07-07,BOA,2.05,2.05,1.96,1.96,1000,1.40
2011-07-06,BOA,2.00,2.05,1.88,2.05,1600,1.47
2011-07-05,BOA,2.34,2.34,1.91,2.10,2800,1.50
2011-07-04,BOA,2.34,2.34,2.21,2.34,100,1.67
2011-07-01,BOA,2.34,2.34,2.15,2.34,1400,1.67
2011-06-30,BOA,2.34,2.34,2.21,2.34,500,1.67
2011-06-29,BOA,2.34,2.34,2.34,2.34,000,1.67
2011-06-28,BOA,2.34,2.34,2.34,2.34,000,1.67
2011-06-27,BOA,2.34,2.34,2.34,2.34,000,1.67
2011-06-24,BOA,2.53,2.53,2.11,2.34,500,1.67
2011-06-22,BOA,2.53,2.53,2.53,2.53,000,1.81
2011-06-21,BOA,2.12,2.53,2.12,2.53,6400,1.81
2011-06-20,BOA,1.87,2.09,1.87,2.09,3700,1.49
2011-06-17,BOA,1.68,1.84,1.68,1.84,100,1.32
2011-06-16,BOA,1.69,1.69,1.69,1.69,000,1.21
2011-06-15,BOA,1.69,1.69,1.69,1.69,000,1.21
2011-06-14,BOA,1.69,1.69,1.69,1.69,000,1.21
2011-06-13,BOA,1.69,1.69,1.69,1.69,000,1.21
2011-06-10,BOA,1.72,1.72,1.72,1.72,000,1.23
2011-06-09,BOA,1.72,1.72,1.72,1.72,000,1.23
2011-06-08,BOA,1.72,1.72,1.72,1.72,000,1.23
2011-06-07,BOA,1.95,1.95,1.72,1.72,2100,1.23
2011-06-06,BOA,1.89,1.89,1.80,1.80,1100,1.29
2011-06-03,BOA,1.80,2.09,1.80,2.09,1300,1.49
2011-06-02,BOA,1.83,2.09,1.72,2.09,3600,1.49
2011-06-01,BOA,1.97,2.14,1.76,2.06,5200,1.47
2011-05-31,BOA,1.78,1.97,1.68,1.97,2300,1.41
2011-05-30,BOA,1.80,1.97,1.73,1.97,2000,1.41
2011-05-27,BOA,1.99,2.15,1.73,2.15,3000,1.54
2011-05-26,BOA,2.31,2.31,1.71,1.99,1800,1.42
2011-05-25,BOA,2.00,2.12,2.00,2.12,1800,1.52
2011-05-24,BOA,2.36,2.36,2.01,2.01,2000,1.44
2011-05-23,BOA,2.36,2.36,2.17,2.31,700,1.65
2011-05-20,BOA,2.48,2.48,2.01,2.30,1100,1.65
2011-05-19,BOA,2.54,2.54,2.29,2.49,600,1.78
2011-05-18,BOA,2.36,2.54,2.36,2.54,600,1.82
2011-05-17,BOA,2.69,2.69,2.44,2.51,1700,1.80
2011-05-16,BOA,2.67,2.70,2.51,2.69,1800,1.92
2011-05-13,BOA,2.69,2.69,2.45,2.67,800,1.91
2011-05-12,BOA,2.87,2.87,2.43,2.69,800,1.92
2011-05-11,BOA,2.79,2.87,2.57,2.87,400,2.05
2011-05-10,BOA,2.79,2.79,2.55,2.76,1100,1.97
2011-05-09,BOA,2.77,2.79,2.70,2.79,300,2.00
2011-05-06,BOA,2.93,3.05,2.53,2.87,1300,2.05
2011-05-05,BOA,2.97,2.97,2.97,2.97,100,2.12
2011-05-04,BOA,2.97,2.97,2.97,2.97,000,2.12
2011-05-02,BOA,2.97,2.97,2.97,2.97,100,2.12
2011-04-29,BOA,2.97,2.97,2.79,2.79,600,2.00
2011-04-28,BOA,2.76,2.77,2.74,2.74,400,1.96
2011-04-27,BOA,2.80,2.98,2.56,2.98,1000,2.13
2011-04-26,BOA,3.40,3.43,2.74,3.18,1800,2.27
2011-04-21,BOA,3.48,3.69,3.15,3.40,2400,2.43
2011-04-20,BOA,3.50,3.50,2.80,3.49,6800,2.50
2011-04-19,BOA,3.30,3.50,2.64,3.49,5200,2.50
2011-04-18,BOA,3.56,3.56,2.91,3.30,5500,2.36
2011-04-15,BOA,3.06,3.66,2.75,3.50,3200,2.50
2011-04-14,BOA,3.49,3.49,2.80,3.05,3600,2.18
2011-04-13,BOA,2.14,3.00,2.14,3.00,4500,2.15
2011-04-12,BOA,2.30,2.40,2.24,2.40,5300,1.72
2011-04-11,BOA,2.13,2.33,2.13,2.33,2200,1.67
2011-04-08,BOA,2.18,2.18,2.01,2.13,1000,1.52
2011-04-07,BOA,1.81,2.19,1.81,2.19,2100,1.57
2011-04-06,BOA,2.03,2.03,1.86,1.99,2500,1.42
2011-04-05,BOA,2.13,2.13,1.91,2.03,400,1.45
2011-04-04,BOA,1.95,2.13,1.92,2.13,400,1.52
2011-04-01,BOA,2.20,2.20,2.00,2.17,2500,1.55
2011-03-31,BOA,2.23,2.23,2.18,2.18,200,1.56
2011-03-30,BOA,2.29,2.29,2.05,2.22,300,1.59
2011-03-29,BOA,2.45,2.45,2.15,2.29,400,1.64
2011-03-28,BOA,2.19,2.49,2.08,2.49,2100,1.78
2011-03-25,BOA,2.11,2.19,2.06,2.19,400,1.57
2011-03-24,BOA,2.33,2.33,2.15,2.15,2300,1.14
2011-03-23,BOA,2.39,2.39,2.03,2.29,600,1.21
2011-03-22,BOA,2.39,2.39,2.03,2.39,200,1.26
2011-03-21,BOA,2.39,2.39,2.20,2.39,400,1.26
2011-03-18,BOA,2.31,2.56,2.21,2.39,1900,1.26
2011-03-17,BOA,2.57,2.88,2.16,2.68,4100,1.42
2011-03-16,BOA,2.37,2.58,1.91,2.18,2300,1.15
2011-03-15,BOA,2.22,2.37,2.20,2.37,2000,1.25
2011-03-14,BOA,2.44,2.44,2.24,2.44,300,1.29
2011-03-11,BOA,2.48,2.48,2.30,2.44,600,1.29
2011-03-10,BOA,2.58,2.58,2.21,2.38,800,1.26
2011-03-09,BOA,2.52,2.54,2.33,2.54,2200,1.34
2011-03-08,BOA,2.48,2.48,2.36,2.48,200,1.31
2011-03-07,BOA,2.64,2.64,2.25,2.48,200,1.31
2011-03-04,BOA,2.44,2.45,2.44,2.45,400,1.30
2011-03-03,BOA,2.75,2.75,2.52,2.52,200,1.33
2011-03-02,BOA,2.88,2.88,2.65,2.65,600,1.40
2011-03-01,BOA,2.89,3.18,2.60,2.60,2900,1.38
2011-02-28,BOA,2.82,2.88,2.52,2.75,7100,1.45
2011-02-25,BOA,2.80,2.80,2.59,2.70,1700,1.43
2011-02-24,BOA,2.89,2.89,2.51,2.66,2900,1.41
2011-02-23,BOA,2.89,2.89,2.62,2.63,4200,1.39
2011-02-22,BOA,3.41,3.49,2.40,2.78,8800,1.47
2011-02-21,BOA,3.49,3.49,2.94,2.99,2100,1.58
2011-02-18,BOA,3.87,3.87,3.12,3.12,2600,1.65
2011-02-17,BOA,3.79,4.00,3.12,3.25,4200,1.72
2011-02-16,BOA,3.25,3.90,2.60,3.90,2900,2.06
2011-02-15,BOA,3.28,3.37,2.72,3.25,300,1.72
2011-02-14,BOA,2.86,2.86,2.77,2.77,800,1.47
2011-02-11,BOA,3.00,3.00,2.89,2.89,1200,1.53
2011-02-10,BOA,2.88,2.97,2.44,2.50,3100,1.32
2011-02-09,BOA,2.88,2.88,2.48,2.48,1200,1.31
2011-02-08,BOA,3.00,3.00,2.89,2.90,2400,1.53
2011-02-07,BOA,2.39,2.73,2.39,2.73,3400,1.44
2011-02-04,BOA,2.38,2.38,2.32,2.38,200,1.26
2011-02-03,BOA,2.39,2.39,2.33,2.33,200,1.23
2011-02-02,BOA,2.39,2.39,2.33,2.33,200,1.23
2011-02-01,BOA,2.39,2.39,2.33,2.33,200,1.23
2011-01-31,BOA,2.39,2.39,2.33,2.33,400,1.23
2011-01-28,BOA,2.39,2.39,2.33,2.33,200,1.23
2011-01-27,BOA,2.35,2.35,2.28,2.28,1200,1.21
2011-01-26,BOA,2.54,2.54,2.27,2.29,2900,1.21
2011-01-25,BOA,2.45,2.85,2.10,2.32,3800,1.23
2011-01-24,BOA,2.20,2.38,2.12,2.28,1600,1.21
2011-01-21,BOA,2.19,2.99,2.19,2.20,7400,1.16
2011-01-20,BOA,2.19,2.19,2.10,2.19,200,1.16
2011-01-19,BOA,2.15,2.17,2.09,2.17,2700,1.15
2011-01-18,BOA,2.17,2.17,2.12,2.12,200,1.12
2011-01-17,BOA,2.17,2.17,2.12,2.12,200,1.12
2011-01-14,BOA,2.20,2.20,2.06,2.06,1200,1.09
2011-01-13,BOA,2.28,2.28,2.07,2.14,1100,1.13
2011-01-12,BOA,2.37,2.37,2.31,2.37,300,1.25
2011-01-11,BOA,2.33,2.33,2.22,2.22,900,1.17
2011-01-10,BOA,2.39,2.39,2.15,2.28,2400,1.21
2011-01-07,BOA,2.39,2.39,2.39,2.39,000,1.26
2011-01-05,BOA,2.39,2.39,2.33,2.33,200,1.23
2011-01-04,BOA,2.06,2.39,2.06,2.39,200,1.26
2011-01-03,BOA,2.50,2.50,2.40,2.40,1200,1.27
2010-12-31,BOA,2.52,2.52,2.46,2.46,200,1.30
2010-12-30,BOA,2.52,2.52,2.24,2.52,200,1.33
2010-12-29,BOA,2.54,2.54,2.48,2.48,200,1.31
2010-12-28,BOA,2.54,2.54,2.48,2.48,100,1.31
2010-12-27,BOA,2.54,2.54,2.45,2.45,000,1.30
2010-12-23,BOA,2.55,2.55,2.55,2.55,000,1.35
2010-12-22,BOA,2.55,2.55,2.49,2.49,200,1.32
2010-12-21,BOA,2.55,2.55,2.55,2.55,000,1.35
2010-12-20,BOA,2.55,2.55,2.55,2.55,000,1.35
2010-12-17,BOA,2.55,2.55,2.12,2.54,2400,1.34
2010-12-16,BOA,2.60,2.60,2.49,2.49,1700,1.32
2010-12-15,BOA,2.56,2.56,2.48,2.48,1100,1.31
2010-12-14,BOA,2.65,2.65,2.56,2.56,1000,1.35
2010-12-13,BOA,2.65,2.65,2.56,2.56,700,1.35
2010-12-10,BOA,2.65,2.65,2.34,2.65,2200,1.40
2010-12-09,BOA,2.76,2.76,2.20,2.65,3600,1.40
2010-12-08,BOA,2.63,2.63,2.51,2.63,200,1.39
2010-12-07,BOA,2.69,2.69,2.51,2.69,1600,1.42
2010-12-06,BOA,2.50,2.76,2.49,2.76,3100,1.46
2010-12-03,BOA,2.85,2.85,2.32,2.78,4400,1.47
2010-12-02,BOA,2.93,3.00,2.40,2.88,7400,1.52
2010-12-01,BOA,3.02,3.10,2.75,3.00,2900,1.59
2010-11-30,BOA,2.78,3.10,2.71,3.10,1900,1.64
2010-11-29,BOA,2.78,2.78,2.65,2.78,000,1.47
2010-11-26,BOA,2.78,2.78,2.54,2.63,1000,1.39
2010-11-25,BOA,2.78,2.78,2.50,2.78,400,1.47
2010-11-24,BOA,2.69,2.69,2.69,2.69,100,1.42
2010-11-23,BOA,2.72,2.72,2.55,2.67,3700,1.41
2010-11-22,BOA,2.79,2.79,2.72,2.72,100,1.44
2010-11-19,BOA,2.82,2.82,2.31,2.79,5100,1.48
2010-11-18,BOA,3.30,3.30,2.51,2.88,7700,1.52
2010-11-17,BOA,2.80,3.35,2.42,3.10,22200,1.64
2010-11-16,BOA,2.65,2.65,2.30,2.39,3800,1.26
2010-11-15,BOA,2.10,2.24,2.06,2.24,11000,1.18
2010-11-12,BOA,1.83,2.08,1.80,1.88,12200,0.99
2010-11-10,BOA,1.79,1.79,1.74,1.74,2900,0.92
2010-11-09,BOA,1.81,1.81,1.70,1.79,200,0.95
2010-11-08,BOA,1.81,1.81,1.81,1.81,000,0.96
2010-10-21,BOA,3.25,3.25,3.25,3.25,100,1.72
2010-10-19,BOA,3.16,3.16,3.16,3.16,1000,1.67
2010-10-18,BOA,3.13,3.13,3.13,3.13,000,1.66
2010-10-14,BOA,3.06,3.06,3.06,3.06,100,1.62
2010-10-07,BOA,2.96,2.96,2.96,2.96,000,1.57
2010-10-05,BOA,3.04,3.04,3.04,3.04,300,1.61
2010-09-30,BOA,2.98,2.98,2.98,2.98,000,1.58
2010-09-28,BOA,3.10,3.10,3.10,3.10,700,1.64
2010-08-24,BOA,3.01,3.01,3.01,3.01,1200,1.58
2010-08-18,BOA,2.99,2.99,2.99,2.99,400,1.56
2010-08-10,BOA,2.98,2.98,2.98,2.98,200,1.56
2010-08-06,BOA,3.03,3.03,3.03,3.03,200,1.58
2010-07-29,BOA,2.99,2.99,2.99,2.99,500,1.56
2010-07-20,BOA,2.78,2.87,2.78,2.87,2700,1.50
